sent,level
サムスン電子のイ・ジェヨン副会長は４８歳。,3.5
梅の名所として知られる水戸市の偕楽園で、恒例の「梅まつり」が始まりました。,3.5
わずかな量が皮膚についただけでも死亡するおそれがある。,3.5
これについては、きのう担当副知事に指示した。,3.5
一方、太陽系以外で見つかる惑星の数も今後、飛躍的に増加すると期待されています。,3.5
その後、今世紀に入って探査が急速に加速します。,3.5
政府と経済界は２４日から「プレミアムフライデー」を始めます。,3.5
ただ、キム・ジョンナム氏は、「関心がない」と話し、応じなかったとしています。,3.5
完走したランナーからは、満足感にあふれた声が聞かれました。,3.5
観客は決してレベルの高い演技やプレーではなくても熱心に応援していました。,3.5
このためヤマト運輸は、今の宅配サービスを抜本的に見直す方針を固めました。,3.5
堀北真希さんは東京都出身の２８歳。,3.5
現在私は母になり、愛する家族と幸せな日々を送っています。,3.5
夫とも話し合い、私の気持ちを尊重してくれました。,3.5
事故を防ぐ取り組みを取材しました。,3.5
このうち、６１件は入院に至ったケースでした。,3.5
消費者が気をつけることとして、事故を防ぐポイントも盛り込まれています。,3.5
協議会の中でも、親の責任について議論になった場面がありました。,3.5
老神温泉ひな祭りは、来月２日まで開かれています。,3.5
禎子さんの折り鶴は、これまでに国内外の博物館など１３か所に寄贈されています。,3.5
この記念撮影は、今月いっぱい、土日・祝日に５組限定で行われています。,3.5
優待サービスの期間は今月２６日までとなっています。,3.5
警察は、松本市内の病院に搬送し詳しい状態を確認しています。,3.5
警察は、墜落事故が起きた原因などを調べることにしています。,3.5
グループによりますと、国内の湖の魚から検出されたのは初めてです。,3.5
たくさんの人に支えられ、応援してもらい、感謝してもしきれないです。,3.5
これによって、１０日から６０日以内に大統領選挙が実施されることになりました。,3.5
また、新華社通信も決定の直後に速報しました。,3.5
石巻市の日和山には午後２時を過ぎたころから次々に地元の人などが訪れ始めました。,3.5
石巻市の日和山には午後２時を過ぎたころから次々に地元の人などが訪れ始めました。,3.5
どうして帰ってきてくれないのか悲しくてなりません。,3.5
先生の焦った顔や皆んなの顔忘れられない。,3.5
労働人口の３分の２は公務員で、税金はなく、医療や教育も無料で提供されています。,3.5
今回の合意は大きな一歩だが、最初の一歩にすぎない。,3.5
繁忙期であれば、命を落としてもよいのでしょうか。,3.5
テロは、国家および国民の安全に対する最大の危険になった。,3.5
一方、徳島県が売り込もうとしているのは、全国一の生産量を誇る藍です。,3.5
さらにニューヨークの国連本部は大雪のため１４日は閉鎖することを決めました。,3.5
一方、８つの自治体では本来、認められていないたばこの購入に利用されていました。,3.5
いずれも命には別状はないということです。,3.5
また、洞窟の外では地元の伝統芸能が披露され、営業再開を祝いました。,3.5
また、委員会室に設けられたおよそ７０の傍聴席は満席となりました。,3.5
土壌の問題については『大丈夫だ』と言うので決裁した。,3.5
理事会で変更されたのは霞ヶ関カンツリー倶楽部の規約の中の「細則」の一部です。,3.5
東京のサクラの開花は、去年と同じで、平年よりは５日早くなっています。,3.5
人口の増加を受けて住宅地の需要が高いこと。,3.5
虐待を受けた人のうち２０人が殺人などによって死亡していました。,3.5
このサービスは今月２７日から始まります。,3.5
式の途中で、入学式のときの息子のスーツ姿を思い出しました。,3.5
最後まで何があるかわからないので、気持ちを引き締めてやっていた。,3.5
それによりますと、「がんであること」を子どもに伝えたのは７３％でした。,3.5
警察は、不審者に関する情報の１つと見て捜査することにしています。,3.5
